news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,recommendations,title,language,article_length,number_subheaders,forbidden_pattern
cicero,https://www.cicero.de/aussenpolitik/afghanistan-abzug-der-alliierten-westen-mit-taliban-kooperieren,"['einwander', 'migrant']",08.09.2021,08.09.2021,12.01.2022,['Ridvan Bari Urcosta'],[],"['Afghanistan', 'Taliban', 'IS', 'Islamischer Staat']",[],Afghanistan nach dem Abzug der Alliierten - Warum der Westen mit den Taliban kooperieren sollte,de,11097,5,False
cicero,https://www.cicero.de/aussenpolitik/seenotrettung-sea-watch-3-rackete-italien-fluechtlingspolitik,"['migration', 'migrant', 'flüchtl', 'asyl', 'einwander']",02.07.2019,02.07.2019,26.11.2020,['Ludwig Greven'],[],"['Sea Watch 3', 'Seenotrettung', 'Flüchtlingspolitik', 'Italien', 'Matteo Salvini']",[],Seenotrettung - Das moralische Dilemma der „Sea Watch 3“,de,6365,3,False
cicero,https://www.cicero.de/innenpolitik/jahrestag-ermordung-walter-luebcke-gefahr-terror,"['flüchtl', 'asyl', 'migration', 'einwander']",02.06.2020,02.06.2020,26.11.2020,['Florian Hartleb'],[],"['Rechtsextremismus', 'Walter Lübcke']",[],Ein Jahr nach dem Mord an Walter Lübcke - Die Terrorgefahr steigt,de,7045,7,False
cicero,https://www.cicero.de/innenpolitik/anschlag-oez-muenchen-david-somboly-rechtsterrorismus,"['flüchtl', 'refug']",25.10.2019,25.10.2019,27.11.2020,[],['Analyse'],"['OEZ München', 'Attentat', 'Rechtsterrorismus', 'Rechtsterror', 'München', 'CSU', 'Joachim Hermann']",[],Anschlag am OEZ München war Rechtsterrorismus - Träume vom „Vierten Reich“,de,7616,5,False
cicero,https://www.cicero.de/aussenpolitik/corona-krise-europaeische-union-ursula-von-der-leyen-bestenauslese-impfstoff,"['migration', 'asyl', 'migrant']",24.02.2021,24.02.2021,12.01.2022,['Markus Karp'],[],"['Coronavirus', 'EU', 'Ursula von der Leyen', 'Demokratie']",[],Europa in der Coronakrise - Die EU braucht für bessere Ergebnisse mehr Demokratie,de,8500,7,False
cicero,https://www.cicero.de/kultur/cancel-culture-lob-alte-weisse-maenner-dieter-nuhr-christian-lindner,['migration'],02.12.2020,02.12.2020,11.01.2022,['Jiny Lan'],[],"['Cancel Culture', 'Dieter Nuhr', 'Christian Lindner', 'Stefan Aust', 'alte weiße Männer']",[],Werden die falschen gecancelt? - Lob der alten weißen Männer,de,6448,4,False
cicero,https://www.cicero.de/innenpolitik/ampel-regierung-koalitionsvertrag-klimawandel-energiewende-gesundheitspolitik-asyl,"['migration', 'zuwander', 'asyl']",24.11.2021,24.11.2021,12.01.2022,[],['Cicero-Redaktion'],"['Ampelkoalition', 'Koalitionsvertrag', 'SPD', 'Grüne', 'FDP', 'Klimawandel', 'Steuern']",[],Ampel-Regierung - Ein Kessel Buntes,de,26172,10,False
cicero,https://www.cicero.de/innenpolitik/ines-geipel-ddr-nationalsozialismus-sed-diktatur-mauer-rechtsextremismus-afd/plus,"['flüchtl', 'migration', 'migrant']",23.04.2019,23.04.2019,26.11.2020,['Ines Geipel'],[],"['Ines Geipel', 'DDR', 'Drittes Reich', 'Diktatur', 'Rechtsextremismus', 'AfD', 'NSU']",[],Ines Geipel - „Meine Generation hat den inneren Hitler in sich konserviert“,de,9454,0,False
cicero,https://www.cicero.de/kultur/ai-weiwei-deutschland-rassismus-debatte,"['flüchtl', 'ausländer']",02.02.2020,02.02.2020,27.11.2020,['Stephan-Götz Richter'],[],"['Ai Weiwei', 'Rassismus', 'Deutschland', 'Nazideutschland', 'china']",[],Rassismus-Debatte - Die Litanei des Ai Weiwei,de,8224,7,False
cicero,https://www.cicero.de/kultur/heinrich-august-winkler-westen-usa-europa-fluechtlingspolitik,"['flüchtl', 'asyl', 'migration']",24.12.2019,24.12.2019,26.11.2020,[],['Gastbeitrag'],"['Westen', 'Heinrich August Winkler', 'USA', 'Europa', 'Flüchtlingspolitik']",[],Heinrich August Winkler - Wie Merkels Flüchtlingspolitik gegen ein fundamentales Demokratiegebot verstieß,de,18788,6,False
cicero,https://www.cicero.de/aussenpolitik/italien-lega-fuenfsterne-matteo-salvini-emmanuel-macron-conte-di-maio-frankreich-eu,"['flüchtl', 'asyl', 'migrant']",13.02.2019,13.02.2019,26.11.2020,['Petra Reski'],[],"['Italien', 'Frankreich', 'Lega', 'Fünfsterne', 'Matteo Salvini', 'EU']",[],Lega und Fünfsterne - Commedia italiana,de,8109,5,False
cicero,https://www.cicero.de/aussenpolitik/oklahoma-hanau-internationale-rassenkrieger-tobias-rathjen-white-supremacists-rassismus,"['migration', 'immigration', 'migrant', 'immigrant']",01.03.2020,01.03.2020,25.11.2020,['Eva C. Schweitzer'],[],"['Rechtsradikalismus', 'Hanau', 'USA']",[],Von Oklahoma bis Hanau - Die Internationale der Rassenkrieger,de,5571,2,False
cicero,https://www.cicero.de/innenpolitik/chemnitz-hetzjagden-daniel-h-hans-georg-maassen,"['asyl', 'ausländer']",26.08.2019,26.08.2019,26.11.2020,['Jens Eumann'],[],"['Chemnitz', 'Sachsen', 'Hans-Georg Maaßen', 'Landtagswahl', 'Pro Chemnitz', 'AfD']",[],"Chemnitz, ein Jahr danach - „Aus 'Hetze' und 'Jagd' eine 'Hetzjagd' machen, ist nicht ganz sauber“",de,9895,0,False
cicero,https://www.cicero.de/aussenpolitik/palaestinenser-hilfswerk-unrwa-schweiz-usa-deutschland,"['flüchtl', 'zuwander', 'geflücht']",01.08.2019,01.08.2019,25.11.2020,[],['Gastbeitrag'],"['UNRWA', 'Bundesregierung', 'Vereinte Nationen', 'Palästinenser']",[],Fragwürdige Institution - Kein Geld mehr für das UN-Hilfswerk für Palästinenser,de,8610,5,False
cicero,https://www.cicero.de/aussenpolitik/getoeteter-danziger-buergermeister-danzig-polen-pis-polarisierung,['flüchtl'],15.01.2019,15.01.2019,26.11.2020,['Jan Karon'],[],"['Polen', 'PiS-Partei', 'Danzig', 'Paweł Adamowicz', 'Rechtsextremismus']",[],Getöteter Danziger Bürgermeister - Fruchtbarer Nährboden,de,7188,4,False
cicero,https://www.cicero.de/innenpolitik/internationale-presseschau-akk-cdu-ruecktritt-times-guardian,['flüchtl'],11.02.2020,11.02.2020,25.11.2020,[],['Cicero-Redaktion'],"['Annegret Kramp-Karrenbauer', 'CDU', 'Presse']",[],"Internationale Presseschau zu AKK - Was ist das Orkantief ,Sabine‘ gegen den Sturm auf die CDU?",de,6552,9,False
cicero,https://www.cicero.de/innenpolitik/pkw-maut-angela-merkel-jean-claude-juncker-alexander-dobrindt-csu,['ausländer'],18.06.2019,18.06.2019,26.11.2020,['Eric Bonse'],[],"['Pkw-Maut', 'Angela Merkel', 'Jean-Claude Juncker', 'Alexander Dobrindt', 'CSU']",[],EuGH-Urteil zur Pkw-Maut - Per Autopilot zum Crash,de,5642,6,False
cicero,https://www.cicero.de/aussenpolitik/deutschland-turkei-russland-china-aussenpolitik-fluechtlinge,['flüchtl'],06.05.2021,06.05.2021,11.01.2022,['aladin Koban'],[],"['Türkei', 'Deutschland', 'Außenpolitik', 'China', 'Russland']",[],Deutschland und die Türkei  - An engeren Beziehungen zur Türkei führt kein Weg vorbei,de,9555,9,False
cicero,https://www.cicero.de/kultur/geschichtswissenschaft-cancel-culture-osnabrueck-egon-flaig,['migration'],04.05.2021,04.05.2021,11.01.2022,['Michael Sommer'],[],"['Cancel Culture', 'Geschichtswissenschaft', 'Universität']",[],Cancel Culture an der Uni - Storno statt Streitkultur,de,9637,6,False
cicero,https://www.cicero.de/innenpolitik/mord-susanna-f-angela-merkel-regierungskrise-afd-chemnitz,"['flüchtl', 'asyl']",25.01.2019,25.01.2019,26.11.2020,[],['Fundstück'],"['Flüchtlingskrise', 'Susanna F', 'Bundeskanzlerin', 'AfD', 'rechtspopulismus', 'Volksparteien']",[],Susanna F. - Wie der Mord an einem Teenagers zur politischen Waffe wird,de,2360,0,False
cicero,https://www.cicero.de/aussenpolitik/essex-39-leichen-grays-grossbritannien-brexit-menschenschmuggel,"['flüchtl', 'migrant']",23.10.2019,23.10.2019,27.11.2020,['Tessa Szyszkowitz'],[],"['Brexit', 'No Deal', 'Schmuggler', 'Menschenschmuggler', 'Schlepper', 'Essex', 'Großbritannien']",[],Todesfund in Essex - Zieht das Brexit-Chaos Menschenschmuggler an?,de,5463,4,False
cicero,https://www.cicero.de/innenpolitik/juden-deuschland-recht-sicherheit,"['flüchtl', 'einwander', 'migrant']",15.02.2020,15.02.2020,26.11.2020,['Sonja Margolina'],[],[],[],Juden in Deutschland - Das Recht auf Sicherheit,de,9933,8,False
cicero,https://www.cicero.de/aussenpolitik/flucht-corona-fluchtbewegungen-entwicklungsminister-gerd-mueller,['flüchtl'],04.05.2020,04.05.2020,25.11.2020,['Gerd Müller'],[],"['Migration', 'Coronakrise', 'Entwicklungshilfe', 'Gerd Müller']",[],Flucht und Corona - „Die Folgen werden dramatische Fluchtbewegungen sein“,de,11465,0,False
cicero,https://www.cicero.de/innenpolitik/boris-palmer-moralismus-gruene-migration-fluechtlinge,"['geflücht', 'asyl', 'ausländer', 'zuwander']",20.09.2019,20.09.2019,26.11.2020,['Boris Palmer'],[],"['Boris Palmer', 'Vergewaltigung', 'Buch']",[],"Boris Palmer - „Wir wissen, dass Asylbewerber eine Risikogruppe sind“",de,10380,6,False
cicero,https://www.cicero.de/innenpolitik/cicero-dezember-jahr-2020-us-wahl-corona-krise-islamismus-terror,['migration'],18.11.2020,18.11.2020,12.01.2022,['Christoph Schwennicke'],[],"['Corona', 'Islamismus', 'Donald Trump', 'Joe Biden']",[],"Cicero im Dezember - Corona, Terror, Trump: Das Jahr der außergewöhnlichen Belastungen",de,2705,2,False
cicero,https://www.cicero.de/kultur/rassismus-streit-usa-american-dirt-latinos-mexiko,"['migration', 'migrant', 'ausländer', 'immigrant']",31.01.2020,31.01.2020,27.11.2020,['Eva C. Schweitzer'],[],"['USA', 'Diskriminierung', 'American Dirt', 'kulturelle Aneignung']",[],Rassismus-Streit um „American Dirt“ - Dürfen Weiße über Latinos schreiben?,de,6161,5,False
cicero,https://www.cicero.de/innenpolitik/quereinsteiger-schule-deutsch-kenntnisse-kinder-migration,"['flüchtl', 'zuwander', 'migration']",07.08.2019,07.08.2019,26.11.2020,['Im Wirklichen Leben'],[],"['Schulen', 'deutsche Sprache', 'Flüchtlinge (935', 'Integration']",[],Deutschprobleme und Quereinsteiger - „In Zukunft wird es grauenhaft“,de,10570,0,False
cicero,https://www.cicero.de/innenpolitik/unterricht-politik-schulen-kontroversitaetsgebot-ueberwaeltigungsverbot,['flüchtl'],14.08.2020,14.08.2020,27.11.2020,['Junge Stimmen'],[],"['Schule', 'Überwältigungsverbot', 'Kontroversitätsgebot', 'Fridays for future']",[],Politische Diskussionen im Klassenzimmer - Lasst mir meine Meinung!,de,7026,5,False
cicero,https://www.cicero.de/aussenpolitik/nordsyrien-syrien-tuerkei-erdogan-donald-trump-krieg-kriegsverbrechen-usa-invasion-offensive,"['flüchtl', 'invasor']",28.11.2019,28.11.2019,26.11.2020,['Jan Jessen'],[],"['Nordsyrien', 'USA', 'Donald Trump', 'Türkei', 'Recep Tayyip Erdogan']",[],"Nordsyrien – Welcome back, USA!",de,7379,5,False
cicero,https://www.cicero.de/kultur/gebetsruf-moscheen-kulturkampf-muezzin-religionsfreiheit-verfolgte-minderheiten,"['flüchtl', 'geflücht']",07.05.2020,07.05.2020,26.11.2020,['Saida Keller-Messahli'],[],"['Islam', 'gebetsruf', 'Deutschland', 'Moscheen', 'Religionsfreiheit']",[],Gebetsrufe von Moscheen – Szenen eines Kulturkampfs,de,6343,4,False
cicero,https://www.cicero.de/aussenpolitik/coronakrise-eu-europa-trugbilder-anleihen,['flüchtl'],04.06.2020,04.06.2020,26.11.2020,['Wolfgang Bok'],[],"['Europa', 'Flüchtlingskrise', 'Eurokrise', 'Bürgersorgen', 'Souveränität', 'Staatsschulden', 'Friedensprojekt']",[],EU in der Coronakrise - Europäische Trugbilder,de,5983,4,False
cicero,https://www.cicero.de/aussenpolitik/joe-biden-usa-praesidentschaft-beginn-nach-der-poetisch-inauguration-politik,"['flüchtl', 'migrant', 'einwander']",21.01.2021,21.01.2021,12.01.2022,['Thomas Jäger'],[],"['Joe Biden', 'USA', 'Donald Trump', 'US-Präsident', 'Amtseinführung']",[],Joe Bidens Präsidentschaft beginnt - Nach der poetisch-pathetischen Inauguration folgt handfeste Politik,de,4750,2,False
cicero,https://www.cicero.de/innenpolitik/68er-revolution-political-correctness-gruene-ideologie-fridays-for-future,"['migration', 'asyl', 'ausländer']",03.05.2019,03.05.2019,26.11.2020,[],['Gastbeitrag'],"['68er-Revolution', 'Grüne', 'Aufklärung', 'Politikverdrossenheit (1753', 'political correctness']",[],"Die 68er-Revolution und ihre Folgen - Reflexion verpönt, Kritik unerwünscht",de,7479,4,False
cicero,https://www.cicero.de/aussenpolitik/griechenland-fluchtlinge-moria-fluechtlingspolitik-eu,"['geflücht', 'migration', 'migrant', 'flüchtl', 'asyl', 'einwander']",18.09.2020,18.09.2020,26.11.2020,['Michael Lehmann'],[],"['Griechenland', 'Moria', 'Flüchtlingskrise']",[],Griechenland und die Flüchtlinge - Alleingelassen und ausgebuht,de,7523,7,False
cicero,https://www.cicero.de/innenpolitik/blick-von-aussen-aera-merkel-die-demokratische-unordnung,['migrant'],28.09.2021,28.09.2021,12.01.2022,['Frank A. Meyer'],[],"['Angela Merkel', 'Bundestagswahl', 'Deutschland']",[],Der Blick von außen auf die Ära Merkel - „Die demokratische Ordnung ist Unordnung“,de,7514,4,False
cicero,https://www.cicero.de/kultur/wahl-zur-kulturhauptstadt-drei-fuer-europa-sachsen-dresden-chemnitz-zittau-kultur,"['migration', 'zuwander']",24.02.2019,24.02.2019,26.11.2020,['Interview Mit Ferenc Csák'],[],"['Kulturhauptstadt', 'Europa', 'europäische identität', 'Chemnitz', 'Dresden', 'Zittau', 'Kultur']",[],Wahl zur Kulturhauptstadt - Drei für Europa,de,13708,0,False
cicero,https://www.cicero.de/innenpolitik/afd-udo-hemmelgarn-eurofighter-rechtspopulismus,['flüchtl'],25.06.2019,25.06.2019,26.11.2020,['Bernd Stegemann'],[],"['AfD', 'Udo Hemmelgarn', 'Eurofighter', 'rechtspopulismus']",[],AfD - Ein wirrer Haufen vaterlandsloser Gesellen,de,5709,5,False
cicero,https://www.cicero.de/kultur/schulpaedagogik-bund-schule-bildung-inklusion-digitalisierung,"['migration', 'asyl', 'migrant']",11.07.2019,11.07.2019,25.11.2020,[],['Gastbeitrag'],"['Pädagogik', 'Kinder', 'Schule', 'Bildung', 'Inklusion', 'Digitalisierung']",[],Schulpädagogik - Viel Geld hilft nicht immer viel,de,13149,5,False
cicero,https://www.cicero.de/innenpolitik/viktor-orban-angela-merkel-eu-koalition-deutschland-ungarn,['flüchtl'],20.08.2019,20.08.2019,27.11.2020,['Stephan-Götz Richter'],[],"['SPD', 'CDU', 'Angela Merkel', 'Ungarn', 'Victor Orban', 'Europa', 'EU']",[],Viktor Orbán - Merkels wichtigster Koalitionspartner,de,4757,4,False
cicero,https://www.cicero.de/kultur/rassismus-debatte-was-rassisten-und-antirassisten-gemein-haben,"['migration', 'migrant']",22.04.2021,22.04.2021,12.01.2022,['Hamed Abdel-Samad'],[],"['Rassismus', 'Antirassismus', 'Hamed Abdel-Samad', 'Integration', 'Islam', 'gesellschaft']",[],Hamed Abdel-Samad über Rassismus - Wenn sich Antirassisten wie Rassisten verhalten,de,15451,2,False
cicero,https://www.cicero.de/innenpolitik/george-friedman-aera-nach-merkel-eine-wichtige-zaesur,"['migration', 'einwander']",01.10.2021,01.10.2021,12.01.2022,['George Friedman'],[],"['Deutschland', 'Bundestagswahl', 'Angela Merkel', 'EU', 'George Friedman']",[],George Friedman über die Ära nach Merkel - „Eine wichtige Zäsur“,de,11120,5,False
cicero,https://www.cicero.de/kultur/schule-bildung-ist-nie-gerecht,"['einwander', 'migrant']",15.07.2021,15.07.2021,11.01.2022,['Rainer Werner'],[],"['Schule', 'Bildung', 'Bildungsmisere']",[],Schule als „selektives Bildungssystem“? - Bildung ist nie gerecht,de,13350,10,False
cicero,https://www.cicero.de/innenpolitik/horst-seehofer-markus-soeder-csu-gruene,"['migration', 'asyl', 'zuwander']",04.08.2019,04.08.2019,26.11.2020,['Wolf Reiser'],[],"['CSU', 'Horst Seehofer', 'Markus Söder']",[],CSU - Nicht mehr wiederzuerkennen,de,9705,6,False
cicero,https://www.cicero.de/innenpolitik/antisemitismus-muslime-al-quds-tag-berlin-afd-george-soros,"['geflücht', 'migration', 'migrant']",31.05.2019,31.05.2019,25.11.2020,['Sina Arnold'],[],"['Antisemitismus', 'Al-Quds-Tag', 'Muslime', 'Rechte', 'Holocaust', 'Drittes Reich', 'Nahost-Konflikt']",[],Antisemitismus - „Auch ohne Geflüchtete haben wir ein Problem mit Judenhass“,de,9530,0,False
cicero,https://www.cicero.de/kultur/sebastian-haffner-zeitung-exil-zweiter-weltkrieg-london-nationalsozialismus,"['flüchtl', 'migration', 'migrant']",01.06.2020,01.06.2020,25.11.2020,['Jan Hoffmann'],[],"['London', 'Sebastian Haffner', 'Die Zeitung', 'Exil', 'Exilliteratur', 'Zweiter Weltkrieg', 'Kriegsende', 'Nationalsozialismus']",[],Sebastian Haffners „Die Zeitung“ - Die letzte freie deutsche Zeitung Europas,de,9552,7,False
cicero,https://www.cicero.de/innenpolitik/fluchtlingscamp-moria-lesbos-brand-EU-flucht-griechenland,"['flüchtl', 'asyl', 'migration', 'geflücht']",11.09.2020,11.09.2020,27.11.2020,['Marie Von Manteuffel'],[],"['Flüchtlinge', 'Moria', 'lesbos', 'Griechenland']",[],"Flüchtlingscamp Moria - „Wir werden nur von Pontius zu Pilatus geschickt""",de,6300,0,False
cicero,https://www.cicero.de/innenpolitik/fluechtlingspolitik-lesbos-jugendliche-saisonarbeiter-spargel-gruene-erik-marquardt/plus,['flüchtl'],09.04.2020,09.04.2020,26.11.2020,['Antje Hildebrandt'],[],"['lesbos', 'Corona', 'Erik Marquardt', 'Grüne', 'Bundesinnenministerium']",[],Flüchtlingspolitik in der Coronakrise - Die Würde der Spargelstecher ist unantastbar,de,5361,4,False
cicero,https://www.cicero.de/aussenpolitik/europawahl-populisten-salvini-macron-frankreich-italien,"['migration', 'migrant']",23.01.2019,23.01.2019,26.11.2020,['Stefan Brändle'],[],"['Europawahl', 'Matteo Salvini', 'Marine Le Pen', 'Frankreich', 'Italien', 'Emmanuel Macron']",[],Europawahl - Populisten ohne Landesgrenzen,de,4883,2,False
cicero,https://www.cicero.de/innenpolitik/gruene-kanzler-koalition-rot-rot-gruen,"['migration', 'asyl']",06.06.2019,06.06.2019,26.11.2020,['Wolfgang Bok'],[],"['Grüne', 'Kanzler', 'Koalition', 'rot-rot-grün']",[],Die Grünen - Was sie wirklich wollen,de,5371,4,False
cicero,https://www.cicero.de/innenpolitik/hanau-terroranschlag-integrationsgipfel-rechtsextremismus-migranten-ahmad-mansour,"['flüchtl', 'zuwander', 'migrant']",04.03.2020,04.03.2020,26.11.2020,['Ahmad Mansour'],[],"['Hanau', 'Integrationsgipfel', 'Terror', 'Rechtsextremismus']",[],Anschlag von Hanau  - Der Kampf gegen Extremisten braucht Demokraten,de,5649,4,False
cicero,https://www.cicero.de/aussenpolitik/salvini-wahlen-italien-seenotrettung-gerichtsverfahren-hungerstreik-maertyrer,['migrant'],21.01.2020,21.01.2020,25.11.2020,['Andrea Affaticati'],[],"['Matteo Salvini', 'Italien', 'wahlen', 'Seenotrettung', 'Immunität']",[],Salvini auf der Anklagebank – Der Capitano als Märtyrer,de,5207,0,False
cicero,https://www.cicero.de/kultur/spd-buch-holger-fuss-sozialdemokratie,"['flüchtl', 'migration']",14.09.2019,14.09.2019,25.11.2020,['Eine Rezension'],[],"['SPD', 'Holger Fuß', 'Buchkritik', 'Buchvorstellung']",[],"Sozialdemokratie - Vielleicht will die SPD gar nicht, dass es sie gibt",de,10516,7,False
cicero,https://www.cicero.de/libyen-konferenz-hafta-sarraj-eu-maas-merkel-gaddafi,"['flüchtl', 'migration']",19.01.2020,19.01.2020,26.11.2020,[],['Gastbeitrag'],"['libyen', 'EU', 'Heiko Maas', 'Angela Merkel', 'Haftar', 'Sarraj']",[],Libyen-Gipfel in Berlin - Europa hat das Chaos angerichtet,de,5968,4,False
cicero,https://www.cicero.de/innenpolitik/ehrenmord-afghanistan-berlin-bundestagswahl-islam-integration-seyran-ates,"['flüchtl', 'migrant']",08.08.2021,08.08.2021,12.01.2022,['yran Ateş'],[],"['Ehrenmord', 'Afghanistan', 'Berlin', 'Seyran Ates']",[],Ehrenmord an einer Afghanin  - Ist ein Frauenleben weniger wert als ein Pferd?,de,11915,8,False
cicero,https://www.cicero.de/innenpolitik/frauenbild-afghanistan-ehrenmord-berlin-islam-integration,['geflücht'],15.08.2021,15.08.2021,12.01.2022,['Massud Reza'],[],"['Islamismus', 'Ehrenmord', 'Integration', 'Afghanistan', 'Frauen']",[],Frauenbild in Afghanistan - Wieso ich von Ehrenmord spreche,de,10793,9,False
cicero,https://www.cicero.de/kultur/literatur-lesetipps-weihnachten-geschenke-buecher,"['migration', 'einwander', 'migrant']",18.12.2020,18.12.2020,12.01.2022,[],['Cicero-Redaktion'],"['Literatur', 'Weihnachten', 'Tipps', 'Bücher', 'Roman']",[],Geschenkideen der Redaktion zu Weihnachten - Bücher fürs Fest,de,11918,7,False
cicero,https://www.cicero.de/aussenpolitik/coronavirus-krise-eu-lektionen-prognosen-nationalstaat/plus,"['flüchtl', 'einwander']",23.03.2020,23.03.2020,26.11.2020,['Ivan Krastev'],[],"['Coronavirus', 'Coronakrise', 'Europäische Union', 'EU', 'Nationalstaat']",[],Coronavirus-Krise und die EU - Diese sieben Lektionen können wir jetzt schon ziehen,de,7735,5,False
cicero,https://www.cicero.de/innenpolitik/beauftragte-bundesministerien-parlament-kulturbeauftragte-antisemitismusbeauftragte,"['migration', 'ausländer', 'migrant', 'asyl', 'flüchtl']",16.03.2021,16.03.2021,12.01.2022,['Julien Reitzenstein'],[],"['Parlamentarische Staatssekretäre', 'Bundesbeauftragte', 'Ministerien', 'Parlament']",[],Überbordende Bürokratie - Ein Auftrag zur Beantragung eines Beauftragten,de,17047,9,False
cicero,https://www.cicero.de/aussenpolitik/mitteleuropas-haltung-zur-neuen-deutschen-bundesregierung-wir-wollen-ein-europaisches-deutschland-kein-deutsches-europa,"['migration', 'flüchtl']",18.12.2021,18.12.2021,11.01.2022,['Bence Bauer'],[],"['Frankreich', 'Ungarn', 'Emmanuel Macron', 'Viktor Orban']",[],"Mitteleuropas Haltung zur neuen deutschen Bundesregierung - „Wir wollen ein europäisches Deutschland, kein deutsches Europa“",de,8593,3,False
cicero,https://www.cicero.de/innenpolitik/mordfall-walter-luebcke-stephan-e-einsame-woelfe,"['flüchtl', 'migrant']",21.06.2019,21.06.2019,26.11.2020,['Florian Hartleb'],[],"['Stephan E.', 'Walter Lübcke', 'NSU', 'Einsame Wölfe', 'Rechtsextremismus', 'AfD']",[],Mordfall Walter Lübcke - Einsame Wölfe handeln nicht allein,de,7753,4,False
cicero,https://www.cicero.de/innenpolitik/mdr-sendung-verpasst-tv-duell-bodo-ramelow-mike-mohring-bjoern-hoecke,"['flüchtl', 'asyl', 'migration']",15.10.2019,15.10.2019,27.11.2020,['Jannik Wilk'],[],"['TV-Duell', 'Thüringen', 'Mike Mohring', 'Bodo Ramelow', 'Die Linke', 'CDU', 'AfD', 'Björn Höcke', 'MDR', 'Landtagswahl']",[],MDR-TV-Debatte zur Landtagswahl in Thüringen - Wandern oder Wahlkampf?,de,10367,8,False
cicero,https://www.cicero.de/innenpolitik/christdemokraten-asymmetrische-demobilisierung-20-ist-das-sinnvoll,"['migration', 'asyl']",28.05.2021,28.05.2021,12.01.2022,['Markus Karp'],[],"['CDU', 'Grüne', 'Bundestagswahl']",[],Christdemokraten - Das Ende der Einschläferungs-Taktik,de,7797,4,False
cicero,https://www.cicero.de/innenpolitik/diskurs-debatte-christian-lindner-greta-thunberg-bernd-lucke,"['flüchtl', 'migration']",02.12.2019,02.12.2019,26.11.2020,['Junge Stimmen'],[],"['Diskursanalyse', 'Diskurs', 'Debattenkultur']",[],Debattenkultur  - Plädoyer für einen politischen Positivismus,de,6891,4,False
cicero,https://www.cicero.de/aussenpolitik/is-rueckkehrer-frauen-kinder-gefahr-kaempfer,['flüchtl'],15.11.2019,15.11.2019,26.11.2020,[],['Gastbeitrag'],"['IS', 'Frauen', 'Kinder', 'Kindersoldaten', 'Resozialisierung']",[],IS-Rückkehrer - Die unterschätzte Gefahr von Frauen und ihren Kindern,de,12616,9,False
cicero,https://www.cicero.de/innenpolitik/bremen-bamf-skandal-asylbescheide-asylmissbrauch,"['flüchtl', 'asyl', 'migration']",19.09.2019,19.09.2019,27.11.2020,['Moritz Gathmann'],[],"['Bamf', 'Bundesamt für Migration und Flüchtlinge', 'Migration', 'Horst Seehofer', 'Jutta Cordt', 'Bremen']",[],Bremer Bamf-Skandal - Watergate oder Luftnummer?,de,4763,3,False
cicero,https://www.cicero.de/innenpolitik/die-linke-europawahl-sahra-wagenknecht-katja-kipping-soziale-gerechtigkeit,['migration'],30.05.2019,30.05.2019,26.11.2020,['Rainer Balcerowiak'],[],"['Die Linke', 'Europawahl', 'Sahra Wagenknecht', 'Katja Kipping', 'Soziale Gerechtigkeit']",[],Die Linke - Nur noch eine bemühte Kopie des grünen Originals,de,7323,6,False
